Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion,Disciplina Limpia,Monto,Moneda,Monto_USD,Significativa,Premio_USD,Inscripcion_USD_web,Significativa_400
Residencia | In-Ruins Contemporary Art and Archaeology Residency 2025,Residencia | In-Ruins Contemporary Art and Archaeology Residency 2025,,https://on-the-move.org/news/associazione-archeofuturo-ruins-contemporary-art-and-archaeology-residency-2025-italy,Italia,"July 2, 2025",Yes,Associazione Archeofuturo,,No,"Dirigido a artistas, curadores e investigadoras de cualquier nacionalidad, para presentar solicitudes para la Residencia de Arte Contemporáneo y Arqueología In-Ruins en Puglia, Italia, del 8 de septiembre al 12 de octubre de 2025. Disciplinas: arte contemporáneo y arqueología. Los organizadores proporcionan un presupuesto de producción (1000 EUR por residente), desayunos, cenas y almuerzos con descuento, alojamiento, espacios de estudio, acceso a sitios patrimoniales y una tarifa de participación de 500 EUR (como compensación, reembolso de gastos de viaje y cualquier costo de envío relacionado con el trabajo producido). A cambio, el artista se compromete a donar a la Associazione Archeofuturo una prueba, un borrador o una obra de pequeño formato creada durante la residencia.",,https://www.inruins.org/in-ruins-2025,Residencia,"Visuales, Diseño, Arquitectura, Investigación, Curaduría",2025-06-07 22:30:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,0.0,EUR,0.0,False,,,False
Residencia | Platform Residency 2026 on Resistance and Acts of Repair ,Residencia | Platform Residency 2026 on Resistance and Acts of Repair ,,https://on-the-move.org/news/platform-residency-2026-resistance-and-acts-repair-finland,Finlandia,"June 30, 2025",Yes,Platform – Art Space + Residency,,No,"Dirigido a artistas que estén interesados en explorar las ideas interconectadas de resistencia y reparación, no como categorías fijas, sino como prácticas relacionales en evolución que dan forma a cómo respondemos al mundo que nos rodea. La residencia ofrece alojamiento, estudio, gastos de viaje (un viaje de ida y vuelta, el más económico) y una beca de trabajo (basada en dietas, de aproximadamente 300 EUR semanales). También ofrece un pequeño presupuesto de producción de 1000 EUR.",,http://www.platform.fi/index.php/residency-program/,Residencia,Multidisciplinar,2025-06-07 22:30:00,,,No,No,,No,,,No,,,Sin cargo,Otras,300.0,EUR,324.0,False,,,False
"Residencia | Residencia ""Cuerpos, Máquinas, Públicos"" 2025","Residencia | Residencia ""Cuerpos, Máquinas, Públicos"" 2025",,https://on-the-move.org/news/residency-bodies-machines-publics-2025-artists-chile-india-netherlands-and-uk-india,India,"July 20, 2025",Yes,Khoj,,No,"Dirigido a artistas de Chile, India, Países Bajos y Reino Unido; no requiere pago para postular. Disciplinas: prácticas artísticas que exploran la relación entre cuerpo, tecnología y espacio público (artes visuales, digitales, performativas, entre otras). Se cubrirá los gastos de viaje , alojamiento en sus instalaciones, viáticos y un presupuesto de producción de hasta 200.000 INR para cada artista. No está abierta a artistas de Latinoamérica fuera de Chile. ",,https://khojstudios.org/programme/bodies-machines-publics/edition-2025/,Residencia,"Escénicas, Danza, Performance, Otras",2025-06-07 22:30:00,,,No,No,,No,,,No,,,Sin cargo,Escénicas,,,,False,,,False
Convocatoria | Malta Biennale 2026 International Calls: Artists,Convocatoria | Malta Biennale 2026 International Calls: Artists,,https://on-the-move.org/news/malta-biennale-call-artists-2026-malta,Malta,"June 30, 2025",Yes,Heritage Malta - Consejo de las Artes de Malta ,,No,"Dirigida a artistas locales e internacionales, sin restricción geográfica (incluyendo latinoamericanos), y no requiere pago para postular. Disciplinas: todas las artes visuales (instalación, pintura, escultura, performance, fotografía, video y proyectos multidisciplinarios). El monto máximo por proyecto seleccionado es de 13,000 euros. CLEAN | CLEAR | CUT es el título oficial de la segunda edición de la Bienal de Malta, que tendrá lugar en varios sitios y ubicaciones históricas de Malta y Gozo del 11 de marzo al 29 de mayo de 2026, con la comisaria internacional Rosa Martínez como directora artística.",,https://maltabiennale.art/maltabiennale-art-2026-title-announced-and-calls-launched/,Convocatoria,Visuales,2025-06-07 22:31:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,13000.0,EUR,14040.000000000002,True,,,False
Residencia | Programa de Artistas en Residencia (PAIR) 2026 del Pier-2 Art Center,Residencia | Programa de Artistas en Residencia (PAIR) 2026 del Pier-2 Art Center,,https://on-the-move.org/news/pier-2-art-center-artist-residence-programme-2026-taiwan,Taiwan,"June 20, 2025",Yes,Pier-2 Art Center,,No,"Dirigido a artistas y colectivos de todas las nacionalidades con al menos dos años de experiencia (y licenciatura para estudiantes), que puedan comunicarse en inglés. Disciplinas: artes visuales, música, teatro, cine, industrias culturales y creativas, entre otras. Ofrece estudio, alojamiento, viáticos diarios (NTD 800), pasaje de avión o tren, y fondos para materiales, además de un gestor de proyectos. Los interesados deben presentar un plan de residencia que integre la cultura local de Kaohsiung y un portafolio. Está abierta a artistas de Latinoamérica.",,https://www.pier2air.tw/en/apply/,Residencia,Multidisciplinar,2025-06-07 22:31:00,,,No,No,,No,,,No,,,Sin cargo,Otras,,,,False,,,False
Convocatoria | Exposición virtual “Drawing Resistance: The Artist’s Dilemma in Political Conflict”,Convocatoria | Exposición virtual “Drawing Resistance: The Artist’s Dilemma in Political Conflict”,,https://womanmadegallery.submittable.com/submit/326357/drawing-resistance-the-artists-dilemma-in-political-conflict-a-virtual-exhib,EEUU,"July 10, 2025",Yes,Woman Made Gallery (WMG),,No,"Dirigido a artistas mujeres y no binarias de todo el mundo, incluida Latinoamérica; requiere un pago de $15 para participar. Disciplinas: todas las artes visuales y medios. No se especifica monto de premio o pago para artistas seleccionados.",,https://womanmade.org/call-for-art/,Convocatoria,Visuales,2025-06-07 22:39:00,Falopa,,No,No,,No,,,No,,,Pago,Visuales,15.0,USD,15.0,False,,15.0,False
Convocatoria | Exposición Colectiva “Home” 2025,Convocatoria | Exposición Colectiva “Home” 2025,,https://www.glasgowgalleryofphotography.com/exhibition/home-2025,Reino Unido,"June 27, 2025",Yes,Glasgow Gallery of Photography,,No,"Dirigida a fotógrafos emergentes y establecidos. No requiere un pago para ser considerado, pero sí un fee de £48 si se es seleccionado. La disciplina artística involucrada es la fotografía, y está abierta a artistas de todo el mundo, incluyendo Latinoamérica.",,https://www.glasgowgalleryofphotography.com/exhibition/home-2025,Convocatoria,"Visuales, Fotografía",2025-06-07 22:40:00,,,No,No,,No,,,No,,,Pago,Visuales,48.0,GBP,60.0,False,,60.0,False
Convocatoria | Exposición Colectiva Urban 2025,Convocatoria | Exposición Colectiva Urban 2025,,https://www.glasgowgalleryofphotography.com/exhibition/urban-2025,Reino Unido,"June 27, 2025",Yes,Glasgow Gallery of Photography,,No,"Dirigida a fotógrafos emergentes y consolidados de todo el mundo, sin necesidad de ser profesional. No requiere pago para la postulación, pero los seleccionados abonan una cuota de participación. Disciplina: fotografía. No se otorga premio monetario, pero sí exposición física y digital y posibilidad de reconocimiento como Fotógrafo del Mes; está abierta a artistas de Latinoamérica.",,https://www.glasgowgalleryofphotography.com/exhibition/urban-2025,Convocatoria,"Visuales, Fotografía",2025-06-07 22:41:00,,,No,No,,No,,,No,,,Pago,Visuales,,GBP,,False,,60.0,False
Convocatoria | Cats Exhibition + Exclusive Publication Edition,Convocatoria | Cats Exhibition + Exclusive Publication Edition,,https://www.barbagelata.org/cats-open-call--exhibition--exclusive-magazine,España,"July 31, 2025",Yes,Barbagelata Contemporary Art Foundation,,No,"Dirigida a artistas de todas las nacionalidades y disciplinas (fotografía, pintura, dibujo, ilustración, cuentos, ensayos, poesía, textiles, escultura y técnicas mixtas) a enviar obras inspiradas en la figura del gato para una exposición en línea que se inaugurará en agosto de 2025 y una publicación de lujo de edición limitada en septiembre de 2025. La postulación es gratuita, pero se aplica una tarifa de selección de 40 € (45 $) solo a los artistas elegidos, con opción a exención por dificultades económicas.",,https://www.barbagelata.org/cats-open-call--exhibition--exclusive-magazine,Convocatoria,"Visuales, Literatura",2025-06-07 22:41:00,,,No,No,,No,,,No,,,Pago,Visuales,40.0,EUR,43.2,False,,,False
Residencia | Programa Residencia Artísticas Ceramic Res,Residencia | Programa Residencia Artísticas Ceramic Res,,https://www.conetart.com/open-call-ceramicres,España,"June 22, 2025",Yes,Co-net Art,,No,"Dirigido a artistas individuales nacionales o internacionales, mayores de edad y con conocimientos de castellano, interesados en la cerámica contemporánea en su sentido más amplio. El objeto es la investigación y producción de proyectos inéditos que vinculen la creación cerámica con el territorio de l'Alcora, requiriendo una estancia ininterrumpida. La residencia se desarrollará del 15 de septiembre al 15 de diciembre de 2025. Los artistas seleccionados recibirán 3.200 euros (honorarios y producción), alojamiento en piso compartido, espacio de trabajo en la ESCAL con acceso a instalaciones específicas y apoyo técnico puntual, además de encuentros con profesionales del sector y oportunidades de exposición (open studio y Feria Marte).  Los artistas deberán ceder sus obras a Co-net por un año para exposiciones colectivas y cubrir sus gastos de viaje y seguro médico.",,https://www.conetart.com/open-call-ceramicres,Residencia,"Visuales, Diseño, Cerámica",2025-06-07 22:42:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,3200.0,EUR,3456.0,True,,,False
Residencia | Ceramic Residency Program 2025-26,Residencia | Ceramic Residency Program 2025-26,,https://www.artconnect.com/opportunity/9mcOJu5BmrfcDQyAmXDMo,EEUU,"June 30, 2025",Yes,Pittsburgh Center for Arts and Media,,No,"Residencia artística en cerámica de 8 a 9 meses (septiembre a mayo), dirigida a artistas cerámicos emergentes, especialmente de grupos subrepresentados, con título en Bellas Artes o trayectoria consolidada. La residencia incluye espacio de estudio, materiales, acceso a equipamiento especializado, exposición individual, oportunidades de enseñanza y un estipendio mensual de USD 500. Se requiere compromiso comunitario, trabajo en el estudio y un proyecto de mejora. No cubre viaje ni alojamiento, y está enfocada principalmente en artistas locales o con posibilidad de residencia en Pittsburgh.",,https://pghartsmedia.org/ceramic-residency-program/,Residencia,"Visuales, Cerámica",2025-06-07 22:48:00,,,No,No,,No,,https://pghartsmedia.org/ceramic-residency-program/,No,,,Sin cargo,Visuales,500.0,USD,500.0,True,,,False
Convocatoria | Imaginando Ciudades en el Festival Nine Elephants,Convocatoria | Imaginando Ciudades en el Festival Nine Elephants,,https://www.artconnect.com/opportunity/HRoJnFeP6F1CCLpGnN-Pf,Bulgaria,"June 12, 2025",Yes,Centro para la Visión Social - Festival Nine Elephants,,No,"La convocatoria Imaginando Ciudades forma parte del Festival Nine Elephants (Sofía, julio 2025) y está dirigida a artistas emergentes, curadores, investigadores y trabajadores de la cultura de cualquier país, incluyendo Latinoamérica. Busca propuestas como presentaciones, talleres, performances o caminatas que aborden críticamente el espacio urbano desde enfoques situados y experimentales. No cubre gastos de viaje ni alojamiento, pero ofrece un reembolso de hasta 200 € a cinco participantes sin otra financiación. Se valoran propuestas que fomenten el intercambio, la reflexión colectiva y las prácticas a largo plazo sobre el entorno urbano. No se especifica si se aceptan propuestas de países latinoamericanos.",,https://centerforsocialvision.org/imagining-cities/,Convocatoria,Multidisciplinar,2025-06-07 22:48:00,,,No,No,,No,,https://centerforsocialvision.org/imagining-cities/,No,,,Sin cargo,Otras,200.0,EUR,216.0,False,,,False
Convocatoria | Propuestas para Exhibiciones,Convocatoria | Propuestas para Exhibiciones,,https://tskw.org/propose-an-exhibition/,EEUU,"June 12, 2025",Yes,"The Studios of Key West, Florida.",,No,"Dirigida a artistas y curadores de cualquier parte del mundo, no requiere pago para participar, abarca principalmente artes visuales y está abierta a artistas de Latinoamérica.",,https://tskw.org/propose-an-exhibition/,Convocatoria,Visuales,2025-06-07 22:48:00,,,No,No,,No,,https://tskw.org/,No,,,Sin cargo,Visuales,,USD,,False,,45.0,False
Convocatoria | Exposición colectiva Panoramas,Convocatoria | Exposición colectiva Panoramas,,https://www.artlymix.com/opencallpanoramas/,Brasil,"June 12, 2025",Yes,Artly Mix,,No,"Dirigida a artistas que desean exponer su trabajo en un país diferente sin estar físicamente presentes. Requiere pago de participación ya que es una exhibición grupal con cuotas de participación. No especifica disciplinas artísticas concretas ni menciona restricciones geográficas, por lo que parece estar abierta a artistas de Latinoamérica. Se deben enviar las imágenes de las obras.",,https://www.artlymix.com/opencallpanoramas/,Convocatoria,Visuales,2025-06-07 22:49:00,,,No,No,,No,,https://www.artlymix.com/open-calls/,No,,,Pago,Visuales,,BRL,,False,,100.0,False
Beca | Capacitación y Eventos Regionales de AFAC ,Beca | Capacitación y Eventos Regionales de AFAC ,,https://www.artconnect.com/opportunity/IYb3R-cw3e5xmyuFoqU4Q,Líbano,"June 13, 2025",Yes,The Arab Fund for Arts and Culture - AFAC,,No,"Apoyo económico para proyectos culturales y artísticos vinculados al mundo árabe, como talleres, capacitaciones, residencias, festivales, foros y plataformas de archivo. Está dirigido a personas de los países árabes (miembros de la Liga Árabe), sin importar su lugar de residencia o ciudadanía, así como a instituciones locales, regionales o internacionales con proyectos relacionados con la cultura árabe. Las subvenciones pueden ser de hasta USD 25.000 para personas y equipos, y hasta USD 35.000 para colectivos e instituciones.",,https://www.arabculturefund.org/Programs/16,Beca,"Otras, Instituciones, Cultura Árabe",2025-06-07 22:49:00,,,No,No,,No,,https://www.arabculturefund.org/Programs/16,No,,,Sin cargo,Otras,25000.0,USD,25000.0,True,,,False
Residencia | Farm Studio International Artist Residency,Residencia | Farm Studio International Artist Residency,,https://www.artconnect.com/opportunity/j3_L_pwh3xEkhZvM6aDwb,India,,Yes,Farm Studio,,No,"Residencia artística en una comunidad rural de Rajastán, India, abierta a artistas emergentes y consolidados de todas las disciplinas (danza, teatro, música, escritura, artes visuales, cerámica, instalación, etc.), incluyendo artistas latinoamericanos. También pueden postular curadores, críticos e investigadores. La convocatoria está abierta de forma continua, y la selección se basa en la motivación, muestra de obra y disponibilidad. La residencia ofrece alojamiento, comidas vegetarianas, espacios de trabajo, internet, herramientas básicas y oportunidades de exhibición, pero los artistas deben cubrir los costos de la residencia, materiales, viaje, visa y seguro, y pagar un depósito no reembolsable en caso de ser seleccionados.",,https://farmingstudio.wordpress.com/,Residencia,Multidisciplinar,2025-06-07 22:50:00,,,No,No,,No,,https://farmingstudio.wordpress.com/art-residency/,No,,,Pago,Otras,,,,False,,,False
