Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion,Disciplina Limpia,Monto,Moneda,Monto_USD,Significativa,Premio_USD,Inscripcion_USD_web,Significativa_400
Premio | Changes – Hoepfner Fotowettbewerb 2025,Premio | Changes – Hoepfner Fotowettbewerb 2025,,https://www.artconnect.com/opportunity/oOpNzT-5UL4O37lgCEl1C,Alemania,"April 30, 2025",Yes,Fundación Hoepfner ,,No,"Dirigido a fotógrafos (formados), fotógrafos aficionados profesionales, estudiantes/aprendices en el campo de la fotografía/arte y artistas. Tema: Cambios. Premios: Primero de 3.000 euros, Segundo de 2.000 euros, Tercero de 1.000 euros, del 4º - 6º premio 500 euros cada uno, del 7º - 10º premio 250 euros cada uno. Además el premio del público de 500 euros.",,https://fotowettbewerb-hoepfner-stiftung.de/,Premio,"Visuales, Fotografía",2025-04-26 22:25:00,,,No,No,,No,,https://fotowettbewerb-hoepfner-stiftung.de/p/der-wettbewerb,No,,,Sin cargo,Visuales,3000.0,EUR,3240.0,True,,,False
Convocatoria | Tu Obra en la Artothek / Biblioteca de Arte,Convocatoria | Tu Obra en la Artothek / Biblioteca de Arte,,https://www.artconnect.com/opportunity/NxiqWue-tcmSmNBOV-IRs,Alemania,"April 30, 2025",Yes,Kommunale Galerie Berlin,,No,"La biblioteca de arte de la Kommunale Galerie Berlin está ampliando su colección y busca nuevas obras de arte para adquirir.
Se invita a artistas profesionales a presentar sus obras. Se buscan obras de arte contemporáneo en los siguientes medios: pintura, gráfica, fotografía, pequeñas esculturas. No se especifica si la convocatoria esta abierta a artistas internacionales.",,https://www.kommunalegalerie-berlin.de/open-call-artothek-ankauf,Convocatoria,Visuales,2025-04-26 22:25:00,,,No,No,,No,,https://www.kommunalegalerie-berlin.de/open-call-artothek-ankauf,No,,,Sin cargo,Visuales,,EUR,,False,,,False
Premio | Giga Photo Contest 2025: The Joy Of Connection,Premio | Giga Photo Contest 2025: The Joy Of Connection,,https://www.artconnect.com/opportunity/bMXoRGngwaJbz64RYDtSf,Múltiples Países,"April 30, 2025",Yes,Giga: UNICEF y UIT,,No,"Dirigido a todos los fotógrafos, artistas y jóvenes narradores visuales de cualquier parte del mundo. El tema es “La alegría de la conexión” que celebra la conexión humana y el impacto de la conectividad a internet a través de imágenes. El concurso consta de tres categorías: Imagen única; Narrador visual junior; y Imágenes múltiples. Sin costo de inscripción. Hasta 8.000 USD divididos en varios premios según categorías.",,https://gigaphotofestival.global/,Premio,"Visuales, Fotografía",2025-04-26 22:25:00,,,No,No,,No,,https://site.picter.com/giga-photo-festival-2025,No,,,Sin cargo,Visuales,8000.0,USD,8000.0,True,,,False
Beca | Wallis Annenberg Curatorial Fellowship,Beca | Wallis Annenberg Curatorial Fellowship,,https://www.artconnect.com/opportunity/0rEGTmpOcaAhadMx0YCla,EEUU,"April 30, 2025",Yes,Los Angeles County Museum of Art (LACMA),,No,"Dirigida a curadores emergentes interesados en artes visuales contemporáneas, no requiere pago para postularse y se enfoca en la curaduría. Beca de dos años en el departamento de Arte Latinoamericano del museo, que brindará formación curatorial general, apoyará la investigación académica sobre la colección permanente y participará en la organización de una exposición itinerante internacional sobre la conexión entre Asia y Latinoamérica en la Edad Moderna.",,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?ccId=19000101_000001&jobId=534203&lang=en_US,Beca,"Otras, Curaduría",2025-04-26 22:25:00,,,No,No,,No,,https://www.lacma.org/jobs,No,,,Sin cargo,Otras,,USD,,False,,,False
Convocatoria | Museo Preus 25: Closer,Convocatoria | Museo Preus 25: Closer,,https://www.artconnect.com/opportunity/v8lsTeCuRDOU0VmnkuSEv,Noruega,"April 30, 2025",Yes,Museo Preus - Festival de Fotografía Negativa de Oslo,,No,"Dirigido a artistas, tanto profesionales como aficionados, de cualquier nacionalidad a participar con proyectos relacionados con lentes, incluyendo fotografía, video e instalaciones. El proyecto ganador obtendrá un premio de 20.000 coronas noruegas, exhibición en el Festival de Fotografía Negativa de Oslo 2025 y financiación para la producción y el viaje a la muestra, con el Museo Preus a cargo de la curaduría.",,https://preusmuseum.no/en/preus-museum-open-call,Convocatoria,"Visuales, Fotografía, Video, Instalación",2025-04-26 22:25:00,,,No,No,,No,,https://site.picter.com/preus-museum-open-call-25,No,,,Pago,Cine,,,,False,,,False
Premio | International Prize For Humanist & Environmental Photography,Premio | International Prize For Humanist & Environmental Photography,,https://www.artconnect.com/opportunity/CZj8y9km5rf7nUqoZv2vM,Francia,"April 30, 2025",Yes,CCFD-Terre Solidaire,,No,"Dirigido a fotógrafos de todo el mundo, sin restricción geográfica, incluyendo artistas de Latinoamérica. No requiere pago de inscripción. Disciplina: fotografía enfocada en temáticas humanistas y medioambientales. Tema: Enfrenta al mundo. Se otorgarán tres becas de 10.000 € y el «Premio del Público».",,https://ccfd-terresolidaire.org/en/campagne/ccfd-terre-solidaire-photo-award-en/,Premio,"Visuales, Fotografía",2025-04-26 22:25:00,,,No,No,,No,,https://ccfd-terresolidaire.org/en/campagne/ccfd-terre-solidaire-photo-award-en/,No,,,Sin cargo,Visuales,10000.0,EUR,10800.0,True,,,False
Convocatoria | Festival de Ilustración y Cómic LUSTR 2025,Convocatoria | Festival de Ilustración y Cómic LUSTR 2025,,https://www.artconnect.com/opportunity/ScS8lC6wgr_YWjlGPIK9w,República Checa,"April 30, 2025",Yes,Festival de Ilustración y Cómic LUSTR ,,No,"Dirigida a ilustradores y creadores de cómic, y está abierta a artistas de cualquier país, incluyendo Latinoamérica. La inscripción y participación en la exposición es gratuita. Los propios expositores pagan la instalación y los costes asociados. El tendrá lugar del 19 al 28 de septiembre. 9. 2025 en el mercado de Holešovice, Praga.",,https://lustrfestival.cz/en,Convocatoria,"Visuales, Ilustración, Cómics, Diseño",2025-04-26 22:26:00,,,No,No,,No,,https://lustrfestival.cz/en,No,,,Sin cargo,Diseño,,,,False,,,False
Residencia | Cross-Looking: East-West Artistic Residencies,Residencia | Cross-Looking: East-West Artistic Residencies,,https://www.artconnect.com/opportunity/d-ermwueOtQdM_9Ao-pUI,Países bajos,"April 30, 2025",Yes,"NOOR, Organ Vida International Photography Festival, and the National Gallery of Armenia ",,No,"Dirigido a artistas visuales residentes en Europa (fotógrafos, pintores, cineastas y otros artistas visuales basados en imágenes) en los primeros diez años de su carrera que tengan una sólida práctica artística en la narración visual con un enfoque en los enfoques contemporáneos del documental, y que aborden temas de relaciones Este-Oeste, identidad cultural y narrativas históricas. Se ofrecen cuatro residencias artísticas de 12 días en localidades culturales relevantes entre septiembre de 2025 y marzo de 2026, que incluyen Ereván, Estambul, El Cairo y Roma.",,https://www.noorimages.com/newsroom/2025/3/18/open-call-cross-looking-east-west-artistic-residencies,Residencia,"Visuales, Fotografía, Pintura, Cine, Audiovisual",2025-04-26 22:26:00,Fuera del Universo,,No,No,,No,,https://site.picter.com/cross-looking-2025,No,,,Sin cargo,Música,,,,False,,,False
Residencia | Programa 2026 Artists In Residence,Residencia | Programa 2026 Artists In Residence,,https://www.artconnect.com/opportunity/bTgSZPu52siG9BtXhkL9Y,EEUU,"April 30, 2025",Yes,"Fundación Chinati, Museo en Marfa, Texas",,No,"Dirigido a artistas, sin restricción geográfica, incluyendo latinoamericanos. Disciplinas: artes visuales, arte sonoro, danza, performance y video. Anualmente se alojan de cuatro a seis artistas en residencias de dos meses. Los artistas residentes reciben un apartamento en el museo, un estudio en el centro de Marfa y acceso a la colección y el archivo de Chinati. Se proporciona un estipendio de $4,000 para honorarios, viajes y materiales de arte.",,https://chinati.org/programs/artists-in-residence/about-the-program/,Residencia,"Visuales, Música, Escénicas",2025-04-26 22:27:00,,,No,No,,No,,https://chinati.org/programs/artists-in-residence/about-the-program/,No,,,Sin cargo,Música,4000.0,USD,4000.0,True,,,False
Convocatoria | 11th International Triennial of Stage Poster - Sofia,Convocatoria | 11th International Triennial of Stage Poster - Sofia,,https://www.onlyforartists.com/post/11th-international-triennial-of-stage-poster-sofia-1,Bulgaria,"June 6, 2025",Yes,International Triennial of Stage Poster – Sofia,,No,"Dirigida a artistas de todo el mundo que crean carteles para eventos culturales escénicos. No requiere pago de participación. Las disciplinas incluyen diseño de carteles para teatro, ópera, danza, música, festivales y otras formas escénicas o visuales. Está abierta para artistas de Latinoamérica y de cualquier parte del mundo.",,https://poster.triennial.orbitel.bg/11th-the-international-triennial-of-stage-poster-sofia-statute/,Convocatoria,"Diseño, Visuales",2025-04-27 23:08:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,,,,False,,,False
Premio | International Busan Design Award 2025,Premio | International Busan Design Award 2025,,https://www.onlyforartists.com/post/international-busan-design-award-2025-1,Corea del Sur,"May 9, 2025",Yes,"Busan Metropolitan City, Busan Office of Education, Design Council Busan",,No,"El Premio International Busan Design Award 2025 está dirigido a estudiantes, individuos y organizaciones. Los estudiantes y particulares pueden participar sin costo, mientras que las organizaciones deben pagar una tarifa. Incluye disciplinas como comunicación, producto, manualidades y moda. La convocatoria está abierta a participantes de todo el mundo, incluidos artistas latinos.",,https://adp.dcb.or.kr/en/ibda/hosting-guidelines,Premio,Diseño,2025-04-27 23:08:00,,,No,No,,No,,,No,,,Pago,Diseño,,,,False,,,False
Convocatoria | United States International Poster Biennial 2025,Convocatoria | United States International Poster Biennial 2025,,https://www.onlyforartists.com/post/united-states-international-poster-biennial-2025-2,EEUU,"May 4, 2025",Yes,United States International Poster Biennial,,No,"Dirigida a a estudiantes de diseño, diseñadores gráficos, artistas, fotógrafos y comunicadores visuales de todo el mundo para presentar carteles creados entre el 1 de julio de 2023 y el 4 de mayo de 2025. Categorías: Social, Cultural, Animado y Parques Nacionales.",,https://www.usipb.com/edition-2025,Convocatoria,"Diseño, Visuales",2025-04-27 23:08:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,,USD,,False,,,False
"Premio |  26.ª Concurso Internacional de Composición Electroacústica, Música Viva 2025","Premio |  26.ª Concurso Internacional de Composición Electroacústica, Música Viva 2025",,https://www.misomusic.me/concurso-msica-viva-2025,Portugal,"July 31, 2025",Yes,Miso Music Portugal ,,No,"La convocatoria está dirigida a compositores de cualquier nacionalidad y edad para presentar obras electroacústicas de entre cinco y quince minutos, destinadas a ser proyectadas exclusivamente por altavoces. Cada participante podrá enviar una única pieza inédita y no premiada, con un máximo de ocho canales. El jurado premiará una obra con 500 € y la misma será interpretada en concierto por Miso Music Loudspeakers Orchestra en el Festival Curto-Circuito, en diciembre de 2025 en Lisboa.",,https://www.misomusic.me/competitionmusicaviva,Premio,"Música, Composición, Electroacústica",2025-04-28 10:46:00,,,No,No,,No,,,No,,,Sin cargo,Música,500.0,EUR,540.0,True,540.0,,True
Premio | 3ra. International Composition Contest for Wind Band,Premio | 3ra. International Composition Contest for Wind Band,,https://www.concours.harmonie-belfort.com/en/,Francia,"May 9, 2025",Yes,Ciudad de Belfort - The Wind Band of Belfort,,No,"El concurso está abierto a participantes de todos los países sin límite de edad. La orquestación de la obra deberá incluir una Orquesta de Vientos y una Banda de Música Moderna (pop, jazz, latino, electro, adlib). Primer premio de 4000 €, 2do. de 2000 €, 3ero. de 1000 € y el premio del jurado: 1000 €.",,https://www.concours.harmonie-belfort.com/en/,Premio,"Música, Composición, Vientos",2025-04-28 11:05:00,,,No,No,,No,,,No,,,Sin cargo,Música,0.0,EUR,0.0,False,,0.0,False
Fondos | BAMúsica,Fondos | BAMúsica,Destacar,https://buenosaires.gob.ar/cultura/impulso-cultural/bamusica/como-participo,Argentina,"May 12, 2025",Yes,BAMúsica - Ministerio de Cultura de la Ciudad de Buenos Aires,,No,"Fondo con tres líneas de financiamiento: Clubes de música en vivo y/o establecimientos; Grupos de músicos estables; y Músicos solistas. Los requisitos generales son: ser mayor de edad, personas físicas o jurídicas con domicilio en CABA y encontrarse inscripto/a previamente en el Registro BAmúsica. Para Grupos de Música o Solistas se pueden presentar proyectos de producción y realización de espectáculos y/o funciones musicales en vivo, en formato presencial y/o virtual. No menciona monto máximo de subsidios. ",,https://buenosaires.gob.ar/cultura/impulso-cultural/bamusica/como-participo,Fondos,Música,2025-04-28 18:02:00,,,No,No,,No,,,No,,,Sin cargo,Música,,ARS,,False,,,False
Beca | Programa IBEREX de prácticas formativas para profesionales iberoamericanos del sector cultural,Beca | Programa IBEREX de prácticas formativas para profesionales iberoamericanos del sector cultural,Destacar,https://www.cceba.org.ar/formacion/20070,España,"May 26, 2025",Yes,Ministerio de Cultura de España,,No,"Convocatoria dirigida a profesionales del sector cultural de países iberoamericanos y de territorios con reconocimiento constitucional del español, que ofrece 26 ayudas para estancias formativas en España. Las becas cubren áreas como gestión de museos, bibliotecas, archivos y desarrollo de proyectos audiovisuales, con programas no reglados impartidos por el Ministerio de Cultura y duraciones de entre 1 y 2 meses. Estas 26 ayudas se reparten en: 4 destinadas a gestión de museos y colecciones museísticas; 3 plazas destinadas a gestión bibliotecaria y patrimonio bibliográfico; 10 plazas destinadas a gestión de archivos; y 9 destinadas al curso de desarrollo de proyectos audiovisuales iberoamericanos.",,https://www.cultura.gob.es/cultura/cooperacion/sc/becas-ayudas-subvenciones/programa-iberex.html#dg1,Beca,"Otras, Archivo, Gestión Cultural, Audiovisual, Bibliotecas",2025-04-30 15:35:00,,,No,No,,No,,milagroscastro.dg@gmail.com,No,,,Sin cargo,Música,,EUR,,False,,,False
