Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion
Residencia | Programa Artistas en Residencia de Invierno 2026,Residencia | Programa Artistas en Residencia de Invierno 2026,,https://www.artconnect.com/opportunity/I0AUQJERsEBRh8BInF6cu,EEUU,"April 14, 2025",Yes," McColl Center",,No,"Dirigido a artistas visuales, escritores y cineastas mayores de 18 años. Requiere pago. Los artistas pueden trabajar en dibujo, pintura, escultura, fotografía, cine, video, nuevos medios, palabra escrita o hablada o prácticas interdisciplinarias. Abierto a artistas de todo el mundo, incluyendo América Latina. ",,https://mccollcenter.org/programs/residency,Residencia,"Visuales, Literatura, Diseño, ","April 8, 2025 9:04 AM",,,No,No,,No,,https://mccollcenter.org/programs/residency,No,,,Pago
2025-2026 Sculpture On Loan Program,Convocatoria | Programa de Préstamo de Esculturas 2025-2026,,https://www.artconnect.com/opportunity/lWaiPN4YtdwF17jZ1lu8G,EEUU,"April 14, 2025",Yes,Ciudad de Westminster,,No,"Dirigido a escultores de cualquier nivel. No requiere pago. Disciplina: escultura. Abierto a artistas de todo el mundo, incluyendo Latinoamérica.",,https://artist.callforentry.org/festivals_unique_info.php?ID=15070,Convocatoria,"Visuales, Escultura","April 8, 2025 9:04 AM",Falopa,,No,No,,No,,https://www.westminsterco.gov/,No,,,
Convocatoria | Exposición Online The Assembled Image,Convocatoria | Exposición Online The Assembled Image,,https://www.artconnect.com/opportunity/FvjUd4o_FMWMBQg2M-OcK,EEUU,"April 15, 2025",Yes,The Chateau Gallery,,No,"Dirigido a artistas visuales interesados en la creación a partir de imágenes ensambladas (collage, fotomontaje, medios mixtos, etc.). Requiere pago para participar. Disciplinas: artes visuales y digitales. Está abierto a artistas de todo el mundo, incluyendo Latinoamérica.",,https://chateaugallery.com/call-for-entries/the-assembled-image,Convocatoria,"Visuales, Fotografía","April 8, 2025 9:05 AM",Falopa,,No,No,,No,,https://chateaugallery.com/contact,No,,,Pago
Residencia | Brashnar Artist-In-Residence,Residencia | Brashnar Artist-In-Residence,,https://www.artconnect.com/opportunity/EJrqm6VmcLzHG21SSiAEX,Macedonia,"April 15, 2025",Yes,Brashnar Creative Project,,No,"Dirigido a artistas visuales, literarios, musicales y performativos de todo el mundo. La residencia tiene un costo mensual. Pueden postularse candidatos en los siguientes campos: dibujo, pintura, grabado, técnicas mixtas, nuevos medios, fotografía digital, escultura/instalación, land art, encuadernación, artesanía y diseño, arte textil, performance/videoarte, artes interdisciplinarias, literatura, prácticas socialmente comprometidas e investigación cultural.",,https://www.brashnarcreativeproject.org/bair,Residencia," Visuales, Nuevos Medios, Literatura, Investigación","April 8, 2025 9:05 AM",,,No,No,,No,,https://www.brashnarcreativeproject.org/apply,No,,,Pago
"Premio | Advancement Awards For Art, Science & Ecology 2025/26","Premio | Advancement Awards For Art, Science & Ecology 2025/26",,https://www.artconnect.com/opportunity/ntyGK_uPLNbEhKUQX29aR,Alemania,"April 15, 2025",Yes,Fundación Arthur Boskamp,,No,"Dirigido a artistas que trabajan en la intersección del arte, la ciencia y la ecología. Disciplinas: Artes visuales y proyectos interdisciplinarios. Los solicitantes deben haber nacido o residir en el norte de Alemania (Schleswig-Holstein, Hamburgo, Mecklemburgo-Pomerania Occidental, Bremen o Niedersachsen), o haber obtenido su título universitario en esta región, o haber establecido una conexión con esta región en su trabajo artístico anterior.",,https://www.m1-hohenlockstedt.de/en/foerderpreise/forderpreise-202526/,Premio,"Visuales, Ciencia, Ecología","April 8, 2025 9:06 AM",Fuera del Universo,,No,No,,No,,https://www.m1-hohenlockstedt.de/en/foerderpreise/forderpreise-202526/,No,,,
Premio | 2025 Art Prize: Magic And Ritual,Premio | 2025 Art Prize: Magic And Ritual,,https://www.artconnect.com/opportunity/2KH6C3_LYpnBQgWNZaxr0,Alemania,"April 15, 2025",Yes,Bernd & Gisela Rosenheim-Foundation,,No,Dirigido a artistas residentes en Europa. Temática del concurso es Magia y Ritual. Disciplina: Pintura. El premio en metálico es de 5.000 euros. Del 29 de noviembre de 2025 al 8 de enero de 2026 se realizará una exposición para los artistas premiados y preseleccionados en la galería de la Casa de Historia de la Ciudad de Offenbach am Main.,,https://www.rosenheim-kunstpreis.de/?utm_campaign=oldsite,Premio,"Visuales, Pintura","April 8, 2025 9:06 AM",,,No,No,,No,,https://www.rosenheim-kunstpreis.de/?mtm_campaign=mailing,No,,,
"Fondos | Prodanza  ","Fondos | Prodanza ",Destacar,https://buenosaires.gob.ar/cultura/impulso-cultural/como-participo,Argentina,"April 30, 2025",Yes,Ministerio de Cultura del Gobierno de la Ciudad de Buenos Aires,,No,"Dirigida a compañías o grupos con trayectoria, elencos o coreógrafos con proyectos puntuales, salas teatrales no oficiales y asociaciones culturales de la Ciudad Autónoma de Buenos Aires. Las líneas incluyen: Grupos estables, hasta $6.200.000 para estrenos y $2.500.000 para reposiciones o primeros proyectos; Proyectos puntuales, hasta $3.500.000 para estrenos y $2.500.000 para reposiciones o primeras producciones; Salas no oficiales y espacios no convencionales, para gastos de programación, infraestructura y equipamiento, sin tope presupuestario; Asociaciones y entidades culturales: para iniciativas vinculadas a la investigación, formación, trabajo en red, circulación, entre otros, también sin tope presupuestario.",,https://buenosaires.gob.ar/cultura/impulso-cultural/como-participo,Fondos,"Escénicas, Danza","April 8, 2025 9:43 PM",,,No,No,,No,,,No,,,
Fondos | Proteatro,Fondos | Proteatro,Destacar,https://buenosaires.gob.ar/proteatro/como-participo,Argentina,"April 16, 2025",Yes,Ministerio de Cultura del Gobierno de la Ciudad de Buenos Aires,,No,"Podrán postularse salas teatrales no oficiales para proyectos de mejora, equipamiento o adecuación técnica; grupos eventuales que deseen producir obras con estreno entre enero y junio de 2025, ya sea de forma presencial o virtual; y proyectos especiales de interés para la comunidad teatral, con inicio de actividades en el mismo período y una duración de hasta un año. Los requisitos generales para participar son ser mayor de edad y tener domicilio en CABA, ya sea como persona física o jurídica. Para la línea de Grupos de Teatro Estables, se requiere contar con el Registro definitivo de Proteatro. ",,https://buenosaires.gob.ar/proteatro/como-participo,Fondos,"Escénicas, Teatro","April 8, 2025 10:03 PM",,,No,No,,No,,,No,,,
Premio |  XLIX Certamen Literario Ciudad de Martos ,Premio |  XLIX Certamen Literario Ciudad de Martos ,,https://martos.es/convocatoria-de-martos-cultural-2025/,España,"May 27, 2025",Yes,Ayuntamiento de Martos,,No,"Podrán participar en el certamen todas las personas físicas, mayores de edad, que lo deseen, siempre que sus obras se presenten escritas en castellano. La modalidad obligatoria será un relato, original, inédito y que no haya sido premiado ni publicado (íntegra o parcialmente) en ningún otro certamen ni en formato digital. Los autores elegirán libremente el tema y su correspondiente tratamiento formal. Premio 3000 Euros.",,https://martos.es/convocatoria-de-martos-cultural-2025/,Premio,Literatura,"April 11, 2025 6:03 PM",,,No,No,,No,,,No,,,
Premio | XLVI Certamen de Poesía Manuel Garrido Chamorro,Premio | XLVI Certamen de Poesía Manuel Garrido Chamorro,,https://martos.es/convocatoria-de-martos-cultural-2025/,España,"May 27, 2025",Yes,Ayuntamiento de Martos,,No,"Dirigido a a los escritores y escritoras de poesía, mayores de edad, siempre que sus obras se presenten escritas en castellano.  La modalidad obligatoria será un trabajo, original, inédito y que no haya sido premiado ni publicado (íntegra o parcialmente) en ningún otro certamen ni en formato digital. Los autores elegirán libremente el tema y su correspondiente tratamiento formal. La extensión del trabajo no podrá ser inferior a 150 versos ni superior a 200. Premio: 1.000 euros",,https://martos.es/convocatoria-de-martos-cultural-2025/,Premio,"Literatura, Poesía","April 11, 2025 6:17 PM",,,No,No,,No,,,No,,,
Residencia | Residències B-Murals 2026,Residencia | Residències B-Murals 2026,,https://www.arteinformado.com/agenda/f/residncies-b-murals-2026-236896,España,"September 30, 2025",Yes,B-Murals Centre d'Art Urbà,,No,"Dirigida principalmente a artistas visuales y plásticos,
pero también artistas multidisciplinares que puedan aplicar su trabajo al espacio público: arte urbano, artes visuales, investigación artística y proyectos interdisciplinarios. El artista seleccionado deberá abonar un cuota mensual. Las residencias se proponen en bloques indivisibles de 3 meses.",,https://www.bmurals.com/convocatorias,Residencia,"Visuales, Arte Urbano, Investigación, Interdisciplanario","April 12, 2025 11:25 PM",,,No,No,,No,,,No,,,
Convocatoria | SANFIC 21 Santiago International Film Festival,Convocatoria | SANFIC 21 Santiago International Film Festival,,https://festhome.com/festival/624,Chile,"May 26, 2025",Yes,"Storyboard Media, Ministerio de las Culturas, las Artes y Fundación Corpartes",,No,"Inscripciones abiertas para largometrajes de ficción y documentales, nacionales e internacionales, y  para cortometrajes únicamente chilenos. Todas las producciones deben haber sido terminadas después del 1 de Febrero de 2024. La inscripción no tiene costo para las producciones nacionales. Para las producciones internacionales la inscripción tendrá un costo de USD 30.",,http://www.sanfic.com,Convocatoria,"Cine, Largometrajes, Ficción, Documental, Cortometrajes","April 12, 2025 11:32 PM",,,No,No,,No,,,No,,,
Residencia | Beca de Residencia Fondazione Pistoletto,Residencia | Beca de Residencia Fondazione Pistoletto,,https://hipermedula.org/2025/04/beca-de-residencia-fondazione-pistoletto-bienalsur/,Argentina,"May 11, 2025",Yes,UNIDEE y BIENALSUR,,No,"Dirigido a artistas argentinos emergentes menores de 35 años interesados en arte y transformación social. No requiere pago para postular. Disciplinas: arte socialmente comprometido, práctica social, curaduría y organización comunitaria. No está abierto a artistas de otros países de Latinoamérica.",,https://bienalsur.org/es/today/165,Residencia,Multidisciplinar,"April 12, 2025 11:32 PM",,,No,No,,No,,,No,,,
Beca | Becas de la Processing Foundation,Beca | Becas de la Processing Foundation,,https://hipermedula.org/2025/04/becas-de-la-processing-foundation/,EEUU,"May 2, 2025",Yes,Processing Foundation,,No,"Dirigido a personas y colectivos que trabajan con codificación creativa, ficción interactiva, medios basados en el tiempo y presentaciones en vivo a proponer proyectos artísticos o técnicos que exploren enfoques innovadores para contar historias a través de datos. Tema: Data Storytelling. Se ofrecen dos becas de Processing Foundation completamente remotas y una beca de Extended Realities en persona en Los Ángeles, California. Los becarios recibirán apoyo a través de un estipendio de $10,000, tutoría, talleres, programas públicos y oportunidades de participación comunitaria.",,https://processingfoundation.org/fellowships,Beca,"Multidisciplinar, Tecnología, Data Storytelling, Nuevos medios, Realidad aumentada, ","April 12, 2025 11:32 PM",,,No,No,,No,,,No,,,
Residencia | Premio de Residencia de Fundación Casa Wabix ArtReview 2025-26,Residencia | Premio de Residencia de Fundación Casa Wabix ArtReview 2025-26,,https://hipermedula.org/2025/04/convocatoria-abierta-residencia-fundacion-casa-wabi/,México,"May 2, 2025",Yes,Fundación Casa Wabi y ArtReview,,No,"Convocatoria abierta a artistas de todas las nacionalidades, edades y disciplinas, permitiendo también postulaciones en colaboración. La residencia se llevará a cabo en 2026. Cada residente debe realizar un proyecto comunitario. Se otorgará a los seleccionados vuelo local: Ciudad de México - Puerto Escondido. alojamiento, y apoyo logístico y operativo para la realización del proyecto comunitario aprobado.",,https://casawabi.org/events/fundacion-casa-wabi-x-artreview-open-call-residency-prize-2025-26/,Residencia,Multidisciplinar,"April 12, 2025 11:32 PM",,,No,No,,No,,,No,,,
Premio | Premio Fundación Fortabat 2025,Premio | Premio Fundación Fortabat 2025,Destacar,https://www.recursosculturales.com/premio-fundacion-fortabat/,Argentina,"May 31, 2025",Yes,Fundación Amalia Lacroze de Fortabat,,No,"Dirigido a artistas visuales mayores de 18 años con al menos dos años de residencia en Argentina. Dos categorías: Artistas mayores de 35 años, y Artistas jóvenes de 18 a 34 años. Considerada al 1 de enero de 2025. Se aceptarán obras de todas las disciplinas de las artes visuales contemporáneas. La fecha de realización de la obra no podrá ser anterior a 2023.",,https://coleccionamalita.org.ar/agenda/premio-fundacion-amalia-lacroze-de-fortabat-2025-04-08,Premio,Visuales,"April 12, 2025 11:33 PM",,,No,No,,No,,,No,,,
Convocatoria | Festival Internacional de Cine Fantástico de Castilla y León Terroríficamente Cortos,Convocatoria | Festival Internacional de Cine Fantástico de Castilla y León Terroríficamente Cortos,,https://www.recursosculturales.com/festival-terrorificamente-cortos/,España,"September 14, 2025",Yes,Terroríficamente Cortos Festival Internacional de Cine Fantástico de Castilla y León,,No,"Dirigido a creadores de cualquier nacionalidad, profesionales o amateurs, que presenten cortometrajes de terror, fantástico, thriller o suspense. Requiere pago de inscripción a través de plataformas como Festhome o FilmFreeway. La convocatoria está abierta a artistas de Latinoamérica.",,https://terrorificamentecortos.com,Convocatoria,"Cine, Cortometraje, Terror","April 12, 2025 11:33 PM",,,No,No,,No,,,No,,,Pago
Convocatoria | Ideatoon 2025,Convocatoria | Ideatoon 2025,,https://www.recursosculturales.com/ideatoon-convocatoria-artistas-audiovisuales/,México,"June 23, 2025",Yes,Pixelatl,,No,"Dirigida a creadores, equipos o estudios de animación de cualquier país de Latinoamérica. Requiere pago de inscripción por proyecto. Disciplinas: series y largometrajes animados para TV o plataformas digitales. Ideatoon es una estrategia para que proyectos de series y películas animadas de Latinoamérica reciban mentoría internacional y se reúnan con ejecutivos de las principales networks para construir vínculos de colaboración y favorecer su producción.",,https://www.convocatoriaspixelatl.com,Convocatoria,"Cine, Animación","April 12, 2025 11:33 PM",,,No,No,,No,,,No,,,Pago
Convocatoria | Foro de Coproducción de Documentales Lau Haizetara de San Sebastián 2025,Convocatoria | Foro de Coproducción de Documentales Lau Haizetara de San Sebastián 2025,,https://www.recursosculturales.com/foro-lau-haizetara-documentales/,España,"June 27, 2025",Yes,"EPE-IBAIA  Foro Lau Haizetara de San Sebastián ",,No,"Dirigido a productores y profesionales del sector audiovisual con proyectos documentales. La inscripción es gratuita, pero los proyectos seleccionados abonarán la cantidad de 250 euros (+IVA) ó 150 euros (+IVA) en caso de pertenecer a la asociación EPE-IBAIA, para participar en el foro. Disciplina: documental audiovisual. Abierto a participantes internacionales, incluyendo artistas de Latinoamérica.",,https://www.epe-ibaia.eus/foro-lauhaizetara/inicio/,Convocatoria,"Cine, Documental","April 12, 2025 11:34 PM",,,No,No,,No,,,No,,,Pago
